eth_src_addr,eth_dst_addr,eth_prot,IP_vers,IHL,type_svc,tot_len,id,TTL,IP_prot,IP_prot_name,hdr_chksm,src_ip,dst_ip
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,36096,33510,64,6,TCP,42496,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,59413,57,6,TCP,12755,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,33766,64,6,TCP,65024,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,59669,57,6,TCP,12499,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,34022,64,6,TCP,64768,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,18432,59925,57,6,TCP,33752,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,34278,64,6,TCP,64512,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,60181,57,6,TCP,11987,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,60437,57,6,TCP,11731,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,18432,60693,57,6,TCP,32984,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,60949,57,6,TCP,11219,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,61205,57,6,TCP,10963,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,18432,61461,57,6,TCP,32216,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,61717,57,6,TCP,10451,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,61973,57,6,TCP,10195,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,18432,62229,57,6,TCP,31448,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,62485,57,6,TCP,9683,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,62741,57,6,TCP,9427,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,18432,62997,57,6,TCP,30680,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,63253,57,6,TCP,8915,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,1541,63509,57,6,TCP,47059,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,34534,64,6,TCP,64256,192.168.1.168,151.101.249.140
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,34790,64,6,TCP,64000,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,63765,57,6,TCP,8403,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,64021,57,6,TCP,8147,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,18432,64277,57,6,TCP,29400,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,35046,64,6,TCP,63744,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,64533,57,6,TCP,7635,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,64789,57,6,TCP,7379,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,18432,65045,57,6,TCP,28632,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,35302,64,6,TCP,63488,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,65301,57,6,TCP,6867,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,22,57,6,TCP,6611,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,18432,278,57,6,TCP,27864,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,534,57,6,TCP,6099,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,790,57,6,TCP,5843,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,18432,1046,57,6,TCP,27096,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,35558,64,6,TCP,63232,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,1302,57,6,TCP,5331,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,1558,57,6,TCP,5075,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,18432,1814,57,6,TCP,26328,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,2070,57,6,TCP,4563,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,1541,2326,57,6,TCP,42707,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,35814,64,6,TCP,62976,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,2582,57,6,TCP,4051,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,2838,57,6,TCP,3795,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,3094,57,6,TCP,3539,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,3350,57,6,TCP,3283,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,3606,57,6,TCP,3027,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,3862,57,6,TCP,2771,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,4118,57,6,TCP,2515,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,4374,57,6,TCP,2259,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,4630,57,6,TCP,2003,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,4886,57,6,TCP,1747,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,5142,57,6,TCP,1491,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,36070,64,6,TCP,62720,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,55556,5398,57,6,TCP,51155,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,5654,57,6,TCP,979,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,5910,57,6,TCP,723,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,36326,64,6,TCP,62464,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,6166,57,6,TCP,467,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,6422,57,6,TCP,211,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,36582,64,6,TCP,62208,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,6678,57,6,TCP,65490,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,6934,57,6,TCP,65234,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,7190,57,6,TCP,64978,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,7446,57,6,TCP,64722,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,36838,64,6,TCP,61952,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,7702,57,6,TCP,64466,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,7958,57,6,TCP,64210,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,8214,57,6,TCP,63954,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,37094,64,6,TCP,61696,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,55556,8470,57,6,TCP,48083,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,37350,64,6,TCP,61440,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,8726,57,6,TCP,63442,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,8982,57,6,TCP,63186,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,9238,57,6,TCP,62930,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,37606,64,6,TCP,61184,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,9494,57,6,TCP,62674,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,9750,57,6,TCP,62418,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,37862,64,6,TCP,60928,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,10006,57,6,TCP,62162,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,10262,57,6,TCP,61906,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,10518,57,6,TCP,61650,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,38118,64,6,TCP,60672,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,10774,57,6,TCP,61394,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,11030,57,6,TCP,61138,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,38374,64,6,TCP,60416,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,11286,57,6,TCP,60882,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,55556,11542,57,6,TCP,45011,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,38630,64,6,TCP,60160,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,11798,57,6,TCP,60370,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,12054,57,6,TCP,60114,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,12310,57,6,TCP,59858,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,38886,64,6,TCP,59904,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,12566,57,6,TCP,59602,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,12822,57,6,TCP,59346,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,39142,64,6,TCP,59648,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,13078,57,6,TCP,59090,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,13334,57,6,TCP,58834,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,27648,13590,57,6,TCP,5336,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,39398,64,6,TCP,59392,192.168.1.168,151.101.249.140
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,58882,39654,64,6,TCP,13566,192.168.1.168,151.101.249.140
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,20737,39910,64,6,TCP,51455,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,13312,13846,57,6,TCP,19416,151.101.249.140,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,24064,14102,57,6,TCP,8408,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,40166,64,6,TCP,58624,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,59648,14358,57,6,TCP,38103,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,40422,64,6,TCP,58368,192.168.1.168,151.101.249.140
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,34816,40678,64,6,TCP,36608,192.168.1.168,151.101.249.140
1C-1B-0D-04-CE-0B,FF-FF-FF-FF-FF-FF,8,4,20,0,8961,28303,128,17,User Datagram,28197,192.168.1.158,192.168.1.255
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,53250,14614,57,6,TCP,44245,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,40934,64,6,TCP,57856,192.168.1.168,151.101.249.140
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,50688,41190,64,6,TCP,20224,192.168.1.168,151.101.249.140
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,44035,41446,64,6,TCP,26621,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,13312,62860,122,6,TCP,38717,172.217.7.14,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,13312,14870,57,6,TCP,18392,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,46193,64,6,TCP,55378,192.168.1.168,172.217.7.14
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,24064,15126,57,6,TCP,7384,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,41702,64,6,TCP,57088,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,25857,15382,57,6,TCP,5335,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,41958,64,6,TCP,56832,192.168.1.168,151.101.249.140
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,49152,13734,64,6,TCP,51997,192.168.1.168,172.217.7.14
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,13312,13927,122,6,TCP,22115,172.217.7.14,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,30720,48231,122,6,TCP,35938,172.217.7.14,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,13990,64,6,TCP,22046,192.168.1.168,172.217.7.14
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,48645,48487,122,6,TCP,17757,172.217.7.14,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,14246,64,6,TCP,21790,192.168.1.168,172.217.7.14
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,48645,48743,122,6,TCP,17501,172.217.7.14,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,14502,64,6,TCP,21534,192.168.1.168,172.217.7.14
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,48645,48999,122,6,TCP,17245,172.217.7.14,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,14758,64,6,TCP,21278,192.168.1.168,172.217.7.14
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,48645,49255,122,6,TCP,16989,172.217.7.14,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,15014,64,6,TCP,21022,192.168.1.168,172.217.7.14
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,48645,49511,122,6,TCP,16733,172.217.7.14,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,15270,64,6,TCP,20766,192.168.1.168,172.217.7.14
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,48645,49767,122,6,TCP,16477,172.217.7.14,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,15526,64,6,TCP,20510,192.168.1.168,172.217.7.14
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,48645,50023,122,6,TCP,16221,172.217.7.14,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,15782,64,6,TCP,20254,192.168.1.168,172.217.7.14
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,48645,50535,122,6,TCP,15709,172.217.7.14,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,16038,64,6,TCP,19998,192.168.1.168,172.217.7.14
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,48645,50791,122,6,TCP,15453,172.217.7.14,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,16294,64,6,TCP,19742,192.168.1.168,172.217.7.14
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,48645,51047,122,6,TCP,15197,172.217.7.14,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,16550,64,6,TCP,19486,192.168.1.168,172.217.7.14
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,48645,51303,122,6,TCP,14941,172.217.7.14,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,16806,64,6,TCP,19230,192.168.1.168,172.217.7.14
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,64516,51559,122,6,TCP,64349,172.217.7.14,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,17062,64,6,TCP,18974,192.168.1.168,172.217.7.14
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,20992,51815,122,6,TCP,42082,172.217.7.14,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,17318,64,6,TCP,18718,192.168.1.168,172.217.7.14
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,23040,52071,122,6,TCP,39778,172.217.7.14,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,17574,64,6,TCP,18462,192.168.1.168,172.217.7.14
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,23040,17830,64,6,TCP,8478,192.168.1.168,172.217.7.14
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,13312,56167,122,6,TCP,45410,172.217.7.14,192.168.1.168
1C-1B-0D-04-CE-0B,FF-FF-FF-FF-FF-FF,8,4,20,0,8961,28559,128,17,User Datagram,27941,192.168.1.158,192.168.1.255
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,36864,42214,64,6,TCP,33024,192.168.1.168,151.101.249.140
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,36096,42470,64,6,TCP,33536,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,15638,57,6,TCP,56530,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,42726,64,6,TCP,56064,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,15894,57,6,TCP,56274,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,42982,64,6,TCP,55808,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,18432,16150,57,6,TCP,11992,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,43238,64,6,TCP,55552,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,16406,57,6,TCP,55762,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,43494,64,6,TCP,55296,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,16662,57,6,TCP,55506,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,43750,64,6,TCP,55040,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,18432,16918,57,6,TCP,11224,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,44006,64,6,TCP,54784,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,17174,57,6,TCP,54994,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,44262,64,6,TCP,54528,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,17430,57,6,TCP,54738,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,44518,64,6,TCP,54272,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,18432,17686,57,6,TCP,10456,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,44774,64,6,TCP,54016,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,17942,57,6,TCP,54226,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,45030,64,6,TCP,53760,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,18198,57,6,TCP,53970,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,45286,64,6,TCP,53504,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,18432,18454,57,6,TCP,9688,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,45542,64,6,TCP,53248,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,18710,57,6,TCP,53458,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,45798,64,6,TCP,52992,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,18966,57,6,TCP,53202,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,46054,64,6,TCP,52736,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,18432,19222,57,6,TCP,8920,151.101.249.140,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,46310,64,6,TCP,52480,192.168.1.168,151.101.249.140
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,39941,19478,57,6,TCP,52690,151.101.249.140,192.168.1.168
